"","habitatbenthopelagic","habitatdemersal","habitatpelagic","SpecCode","Genus","Subfamily","waterbrack","watersaltwater","Species","Family","Order","Class","SuperClass","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Acanthogobius_stigmothonus",0,1,0,69021,"Acanthogobius","Gobionellinae",0,1,"Acanthogobius stigmothonus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Acantholabrus_palloni",1,0,0,7633,"Acantholabrus",NA,0,1,"Acantholabrus palloni","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,9.9
"Acantholiparis_caecus",0,0,1,51500,"Acantholiparis",NA,0,1,"Acantholiparis caecus","Liparidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,2.2
"Acantholiparis_opercularis",0,1,0,25262,"Acantholiparis",NA,0,1,"Acantholiparis opercularis","Liparidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,1.7
"Acantholumpenus_mackayi",0,1,0,3771,"Acantholumpenus",NA,1,1,"Acantholumpenus mackayi","Lumpenidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.13,NA,NA,-1.66232804246743,-1.2423605558676,-0.717767066839254,-1.1529310429873,0.2
"Acanthonus_armatus",0,0,1,8943,"Acanthonus","Neobythitinae",0,1,"Acanthonus armatus","Ophidiidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,2.7
"Acanthopagrus_akazakii",0,1,0,63150,"Acanthopagrus",NA,0,1,"Acanthopagrus akazakii","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_arabicus",0,0,1,67314,"Acanthopagrus",NA,0,1,"Acanthopagrus arabicus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,3.16547504814109,2.63905732961526,-1.54646311327271,6.99942246750796,-1.18199389760716,3.17,3.84303013394119,NA,NA,NA,NA,NA,27.2
"Acanthopagrus_australis",0,1,0,8109,"Acanthopagrus",NA,1,1,"Acanthopagrus australis","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,1.29928298413026,NA,NA,-0.673344553263766,6.1169291152171,NA,3.1,NA,14.3162858458768,-1.17729837245195,-1.06290750239706,0.0950044896651448,-0.93599798373889,24.7
"Acanthopagrus_bifasciatus",1,0,0,4543,"Acanthopagrus",NA,1,1,"Acanthopagrus bifasciatus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,1.22866541691631,NA,3.03134070102136,-1.56104068259611,7.79787246863075,-1.30174183796853,3.39,NA,14.0303557731303,-1.2364160139989,-1.16630544835231,0.0917513272470044,-0.909201406348425,27.6
"Acanthopagrus_catenula",1,0,0,67289,"Acanthopagrus",NA,1,1,"Acanthopagrus catenula","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_chinshira",0,0,1,63767,"Acanthopagrus",NA,0,1,"Acanthopagrus chinshira","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,-1.24173492091313,-1.18900057509037,0.0354843095074907,-0.940328344163886,24.3
"Acanthopagrus_morrisonae",0,0,1,67330,"Acanthopagrus",NA,0,1,"Acanthopagrus morrisonae","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.39000010490417,NA,15.2826934228175,NA,NA,NA,NA,NA
"Acanthopagrus_omanensis",0,1,0,65370,"Acanthopagrus",NA,0,1,"Acanthopagrus omanensis","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_pacificus",0,0,1,65896,"Acanthopagrus",NA,1,1,"Acanthopagrus pacificus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,0.139761921643108,NA,NA,NA,NA,NA,3.59,NA,NA,-1.1924313827021,-1.10018255135872,0.0508860476530536,-0.863683648525584,NA
"Acanthopagrus_palmaris",1,0,0,8110,"Acanthopagrus",NA,1,1,"Acanthopagrus palmaris","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,27.7
"Acanthopagrus_randalli",1,0,0,65100,"Acanthopagrus",NA,0,1,"Acanthopagrus randalli","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_schlegelii",0,1,0,6531,"Acanthopagrus",NA,1,1,"Acanthopagrus schlegelii","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,2.85263142991332,-1.33243768832918,8.16791936295782,-1.89711998488588,3.24000000953674,3.98341300151482,NA,NA,NA,NA,NA,23.7
"Acanthopagrus_sheim",0,1,0,67333,"Acanthopagrus",NA,0,1,"Acanthopagrus sheim","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.36999988555908,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_sivicolus",0,1,0,6583,"Acanthopagrus",NA,1,1,"Acanthopagrus sivicolus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,NA,NA,NA
"Acanthopagrus_taiwanensis",0,1,0,63153,"Acanthopagrus",NA,0,1,"Acanthopagrus taiwanensis","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Acanthoplesiops_cappuccino",1,0,0,67665,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops cappuccino","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Acanthoplesiops_echinatus",0,0,1,58053,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops echinatus","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,28.5
"Acanthoplesiops_hiatti",1,0,0,17444,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops hiatti","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,28.8
"Acanthoplesiops_indicus",0,1,0,8004,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops indicus","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.55,NA,NA,NA,NA,NA,NA,28.1
"Acanthoplesiops_jessicae",0,1,0,69338,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops jessicae","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,NA
"Acanthoplesiops_naka",0,0,1,65019,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops naka","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Acanthoplesiops_psilogaster",0,1,0,59172,"Acanthoplesiops","Acanthoclininae",0,1,"Acanthoplesiops psilogaster","Plesiopidae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,28.5
"Acanthopsetta_nadeshnyi",0,1,0,8836,"Acanthopsetta","Pleuronectinae",0,1,"Acanthopsetta nadeshnyi","Pleuronectidae","Pleuronectiformes","Teleostei","Osteichthyes",NA,1.94591014905531,NA,NA,NA,NA,NA,3.35,NA,NA,NA,NA,NA,NA,2.1
"Acanthosphex_leurynnis",0,1,0,25311,"Acanthosphex",NA,0,1,"Acanthosphex leurynnis","Aploactinidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,28
"Acanthostracion_guineense",0,1,0,23363,"Acanthostracion",NA,0,1,"Acanthostracion guineense","Ostraciidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.55999994277954,NA,NA,NA,NA,NA,NA,19.9
"Acanthostracion_notacanthus",0,1,0,23370,"Acanthostracion",NA,0,1,"Acanthostracion notacanthus","Ostraciidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.35999989509583,NA,NA,NA,NA,NA,NA,26.2
"Acanthostracion_polygonium",1,0,0,4287,"Acanthostracion",NA,0,1,"Acanthostracion polygonium","Ostraciidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.03,NA,NA,NA,NA,NA,NA,25.9
"Acanthostracion_quadricornis",1,0,0,92,"Acanthostracion",NA,0,1,"Acanthostracion quadricornis","Ostraciidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.68,NA,11.6310284494375,-1.88944185632112,-2.05708407023182,-0.123195507836304,-0.535743763355192,25.4
"Acanthurus_achilles",1,0,0,4306,"Acanthurus","Acanthurinae",0,1,"Acanthurus achilles","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.39699089596424,-2.20994804022751,0.224488535973759,-0.998091864989738,27.4
"Acanthurus_albimento",1,0,0,68166,"Acanthurus","Acanthurinae",0,1,"Acanthurus albimento","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.16000008583069,NA,NA,NA,NA,NA,NA,NA
"Acanthurus_albipectoralis",1,0,0,13770,"Acanthurus","Acanthurinae",0,1,"Acanthurus albipectoralis","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,26.3
"Acanthurus_auranticavus",1,0,0,4748,"Acanthurus","Acanthurinae",0,1,"Acanthurus auranticavus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.40119738166216,-0.391562202939173,6.48680657123547,NA,2,NA,NA,NA,NA,NA,NA,28.5
"Acanthurus_bahianus",1,0,0,68792,"Acanthurus","Acanthurinae",0,1,"Acanthurus bahianus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.09104245335832,0.27421682149821,5.46052877126491,NA,2.09999990463257,NA,NA,-1.50656926935457,-2.11317718624066,0.1217941984451,-0.933437867494532,NA
"Acanthurus_bariene",1,0,0,4307,"Acanthurus","Acanthurinae",0,1,"Acanthurus bariene","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27.5
"Acanthurus_blochii",1,0,0,4750,"Acanthurus","Acanthurinae",0,1,"Acanthurus blochii","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,1.09861228866811,NA,3.55534806148941,-1.38629436111989,6.83806183000522,NA,2,NA,NA,-1.35306135173364,-1.79150679879402,0.20981821489199,-1.01192857617227,27.8
"Acanthurus_chirurgus",1,0,0,943,"Acanthurus","Acanthurinae",0,1,"Acanthurus chirurgus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,2.56494935746154,-0.720861019127461,6.71658372624446,0.457424847038875,2.09,3.50254987592244,NA,-1.36436234209765,-1.74871261386582,0.182230329098422,-0.986229919774722,27.4
"Acanthurus_chronixis",1,0,0,6010,"Acanthurus","Acanthurinae",0,1,"Acanthurus chronixis","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Acanthurus_coeruleus",1,0,0,944,"Acanthurus","Acanthurinae",0,1,"Acanthurus coeruleus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.28341434600577,-0.772623382061742,6.51177802153233,0.398776119957368,2.15,NA,NA,-1.44173863257209,-2.01552659164927,0.278762065598513,-0.999130437605545,27.4
"Acanthurus_dussumieri",1,0,0,1256,"Acanthurus","Acanthurinae",0,1,"Acanthurus dussumieri","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,1.09861228866811,NA,3.3322045101752,-1.21739582465808,7.38189873356389,NA,2,NA,NA,-1.32191489378717,-1.72749511257438,0.199473930591592,-1.00145031215383,27.2
"Aioliops_tetrophthalmus",1,0,0,60866,"Aioliops","Ptereleotrinae",0,1,"Aioliops tetrophthalmus","Microdesmidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.0699999332428,NA,NA,NA,NA,NA,NA,27.8
"Akarotaxis_nudiceps",0,1,0,7093,"Akarotaxis","Bathydraconinae",0,1,"Akarotaxis nudiceps","Bathydraconidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,5.29831736654804,-2.18698749678644,-0.469902730922855,-0.70505259606754,-0.622287196455102,-0.8
"Akko_brevis",0,1,0,54387,"Akko","Gobiinae",0,1,"Akko brevis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Altrichthys_curatus",1,0,0,59851,"Altrichthys","Pomacentrinae",0,1,"Altrichthys curatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.78999996185303,NA,NA,-1.28078505998361,-1.34867861247141,0.158225190256102,-0.917161966188179,28.8
"Aluterus_heudelotii",0,1,0,4273,"Aluterus",NA,0,1,"Aluterus heudelotii","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.39239374380453,-1.85644489300594,0.218096976198965,-1.20070747182481,24.8
"Aluterus_monoceros",1,0,0,4274,"Aluterus",NA,0,1,"Aluterus monoceros","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,3.91601502669768,NA,-1.51412773262978,8.04060063559056,NA,3.84,NA,NA,-1.42226742407816,-2.10390789517173,0.110315888230103,-1.16217349861033,27.6
"Aluterus_schoepfii",1,0,0,1081,"Aluterus",NA,0,1,"Aluterus schoepfii","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,-1.23308802130052,-2.37704562621955,0.259134970651414,-1.342544507764,25.6
"Aluterus_scriptus",1,0,0,4275,"Aluterus",NA,0,1,"Aluterus scriptus","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.81,NA,NA,-1.08386164785301,-1.97991207338871,0.0249270369418411,-1.19822392163045,27.4
"Amamiichthys_matsubarai",1,0,0,8105,"Amamiichthys",NA,0,1,"Amamiichthys matsubarai","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,NA
"Amanses_scopas",1,0,0,6672,"Amanses",NA,0,1,"Amanses scopas","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.85999989509583,NA,NA,-0.885162307492658,-1.66687193303644,0.207911089038748,-0.987453441167624,28.3
"Amarsipus_carlsbergi",0,0,1,4459,"Amarsipus",NA,0,1,"Amarsipus carlsbergi","Amarsipidae","Scombriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,26.4
"Ambophthalmos_eurystigmatephoros",0,1,0,58216,"Ambophthalmos",NA,0,1,"Ambophthalmos eurystigmatephoros","Psychrolutidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,NA
"Ambophthalmos_magnicirrus",0,1,0,58288,"Ambophthalmos",NA,0,1,"Ambophthalmos magnicirrus","Psychrolutidae","Perciformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,3.7
"Acanthurus_fowleri",1,0,0,4745,"Acanthurus","Acanthurinae",0,1,"Acanthurus fowleri","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.1
"Acanthurus_gahhm",1,0,0,17471,"Acanthurus","Acanthurinae",0,1,"Acanthurus gahhm","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.76,NA,NA,NA,NA,NA,NA,28.6
"Acanthurus_grammoptilus",1,0,0,4749,"Acanthurus","Acanthurinae",0,1,"Acanthurus grammoptilus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.08999991416931,NA,NA,NA,NA,NA,NA,27.3
"Acanthurus_guttatus",1,0,0,4736,"Acanthurus","Acanthurinae",0,1,"Acanthurus guttatus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.27894266184148,-1.86437387815823,0.281125438602908,-0.924105424465372,28.2
"Acanthurus_japonicus",1,0,0,23375,"Acanthurus","Acanthurinae",0,1,"Acanthurus japonicus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.27999997138977,NA,NA,-1.46587734550344,-1.98008752371612,0.21813466096546,-0.941897412107092,28.7
"Acanthurus_leucocheilus",1,0,0,4741,"Acanthurus","Acanthurinae",0,1,"Acanthurus leucocheilus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.5
"Acanthurus_leucopareius",1,0,0,4737,"Acanthurus","Acanthurinae",0,1,"Acanthurus leucopareius","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27.1
"Acanthurus_leucosternon",1,0,0,1257,"Acanthurus","Acanthurinae",0,1,"Acanthurus leucosternon","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,0.262364264467491,5.05210814876109,NA,2,NA,NA,NA,NA,NA,NA,27.5
"Acanthurus_lineatus",1,0,0,1258,"Acanthurus","Acanthurinae",0,1,"Acanthurus lineatus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,1.38629436111989,NA,3.73766961828337,-0.0529789247908866,5.75794154170852,NA,2,3.35689712276558,10.796407298087,-1.26652894833133,-1.51226140045299,0.142601247518323,-0.993045593161618,28.4
"Acanthurus_maculiceps",1,0,0,4746,"Acanthurus","Acanthurinae",0,1,"Acanthurus maculiceps","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,28.6
"Acanthurus_mata",1,0,0,1255,"Acanthurus","Acanthurinae",0,1,"Acanthurus mata","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.13549421592915,-1.51868354916564,NA,NA,2.53,NA,NA,-1.36597099183242,-1.65413721008794,0.121981659175829,-0.888855795670069,27.9
"Acanthurus_monroviae",0,1,0,1800,"Acanthurus","Acanthurinae",1,1,"Acanthurus monroviae","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,-1.46640734145279,-1.80898871846386,0.0375327029203918,-0.923065192345843,26.5
"Acanthurus_nigricans",1,0,0,6011,"Acanthurus","Acanthurinae",0,1,"Acanthurus nigricans","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.52636052461616,-0.706570200892086,4.84863003656801,NA,2,NA,NA,-1.41491729456189,-2.18469949676575,0.234988533310006,-0.991315068381668,27.4
"Acanthurus_nigricauda",1,0,0,4747,"Acanthurus","Acanthurinae",1,1,"Acanthurus nigricauda","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,-0.510825623765991,5.65869162457911,NA,2.99,3.1904763503465,9.94788713983281,-1.50976377313209,-1.79901175119329,0.047158341682654,-0.857134909485616,28.4
"Acanthurus_nigrofuscus",1,0,0,4739,"Acanthurus","Acanthurinae",0,1,"Acanthurus nigrofuscus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,0.693147180559945,NA,2.77258872223978,-0.260715624221967,4.69299789635361,NA,2,NA,NA,-1.31033815969305,-1.90428555313713,0.13870202202286,-0.919330771842125,27.7
"Acanthurus_nigroris",1,0,0,4738,"Acanthurus","Acanthurinae",0,1,"Acanthurus nigroris","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.38491333666683,-1.9671536298057,0.111424796377465,-0.872338041366477,27.4
"Acanthurus_nubilus",1,0,0,4733,"Acanthurus","Acanthurinae",0,1,"Acanthurus nubilus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.18934135067177,-2.10908286465908,0.137569339680979,-0.931661514448875,27.5
"Acanthurus_olivaceus",1,0,0,4744,"Acanthurus","Acanthurinae",0,1,"Acanthurus olivaceus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,1.09861228866811,NA,3.49650756146648,0.0639133257436529,NA,NA,2.26,NA,NA,-1.43527251369507,-2.13138667363519,0.106781583936489,-0.954501261657845,27.3
"Acanthurus_polyzona",1,0,0,4732,"Acanthurus","Acanthurinae",0,1,"Acanthurus polyzona","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.48000001907349,NA,NA,NA,NA,NA,NA,27.4
"Acanthurus_pyroferus",1,0,0,4742,"Acanthurus","Acanthurinae",0,1,"Acanthurus pyroferus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,3.3322045101752,-0.862749964946125,5.56620833063729,NA,2,NA,NA,-1.29660746264741,-1.94688517859733,0.128968629039632,-0.907205397876141,27.6
"Acanthurus_randalli",1,0,0,3905,"Acanthurus","Acanthurinae",0,1,"Acanthurus randalli","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"Acanthurus_reversus",1,0,0,58792,"Acanthurus","Acanthurinae",0,1,"Acanthurus reversus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.13000011444092,NA,NA,NA,NA,NA,NA,28
"Acanthurus_sohal",1,0,0,4740,"Acanthurus","Acanthurinae",0,1,"Acanthurus sohal","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27
"Acanthurus_tennentii",1,0,0,1259,"Acanthurus","Acanthurinae",0,1,"Acanthurus tennentii","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27.7
"Acanthurus_thompsoni",1,0,0,4734,"Acanthurus","Acanthurinae",1,1,"Acanthurus thompsoni","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.64,NA,NA,-1.42392034805046,-2.32481015756334,0.11977025316191,-0.996128391840624,27.6
"Acanthurus_tractus",1,0,0,942,"Acanthurus","Acanthurinae",0,1,"Acanthurus tractus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,2.9041650800285,0.160416721405905,5.12543248395578,NA,2,NA,NA,NA,NA,NA,NA,26.6
"Acanthurus_triostegus",1,0,0,1260,"Acanthurus","Acanthurinae",0,1,"Acanthurus triostegus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,0.405465108108164,NA,NA,-0.076161360965564,5.58816286585341,NA,2.78,2.99573227355399,NA,-1.44430684823026,-2.01177234375709,0.0901734726960269,-0.843427973298535,27.6
"Acanthurus_tristis",1,0,0,12782,"Acanthurus","Acanthurinae",0,1,"Acanthurus tristis","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,2.23000001907349,NA,NA,NA,NA,NA,NA,28.7
"Acanthurus_xanthopterus",1,0,0,1261,"Acanthurus","Acanthurinae",0,1,"Acanthurus xanthopterus","Acanthuridae","Acanthuriformes","Teleostei","Osteichthyes",NA,1.09861228866811,NA,3.52636052461616,-1.24827306322252,8.28640513770695,NA,2.87,NA,NA,-1.3576728707665,-1.78955470299552,0.186138655562309,-0.996676216950845,27.7
"Acarobythites_larsonae",1,0,0,59465,"Acarobythites",NA,0,1,"Acarobythites larsonae","Bythitidae","Ophidiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_audax",0,1,0,17032,"Acentrogobius","Gobiinae",1,1,"Acentrogobius audax","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,-1.06581153398317,-1.11664840088587,-0.336163951203703,-0.702098220555232,28
"Acentrogobius_cenderawasih",1,0,0,66879,"Acentrogobius","Gobiinae",0,1,"Acentrogobius cenderawasih","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_cyanomos",1,0,0,25062,"Acentrogobius","Gobiinae",1,1,"Acentrogobius cyanomos","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,28.6
"Acentrogobius_ennorensis",0,1,0,56720,"Acentrogobius","Gobiinae",1,1,"Acentrogobius ennorensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_gracilis",0,1,0,27549,"Acentrogobius","Gobiinae",1,1,"Acentrogobius gracilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,28.6
"Acentrogobius_limarius",0,1,0,68732,"Acentrogobius","Gobiinae",0,1,"Acentrogobius limarius","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA,NA,NA,NA,NA,NA,3.16000008583069,NA,NA,NA,NA,NA,NA,NA
