"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Acanthurus_monroviae",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,-1.46640734145279,-1.80898871846386,0.0375327029203918,-0.923065192345843,26.5
"Acanthurus_nigricans",1,0,0,0,1,NA,NA,NA,3.52636052461616,-0.706570200892086,4.84863003656801,NA,2,NA,NA,-1.41491729456189,-2.18469949676575,0.234988533310006,-0.991315068381668,27.4
"Acanthurus_nigricauda",1,0,0,1,1,NA,NA,NA,NA,-0.510825623765991,5.65869162457911,NA,2.99,3.1904763503465,9.94788713983281,-1.50976377313209,-1.79901175119329,0.047158341682654,-0.857134909485616,28.4
"Acanthurus_nigrofuscus",1,0,0,0,1,NA,0.693147180559945,NA,2.77258872223978,-0.260715624221967,4.69299789635361,NA,2,NA,NA,-1.31033815969305,-1.90428555313713,0.13870202202286,-0.919330771842125,27.7
"Acanthurus_nigroris",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,-1.38491333666683,-1.9671536298057,0.111424796377465,-0.872338041366477,27.4
"Acanthurus_nubilus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,-1.18934135067177,-2.10908286465908,0.137569339680979,-0.931661514448875,27.5
"Acanthurus_olivaceus",1,0,0,0,1,NA,1.09861228866811,NA,3.49650756146648,0.0639133257436529,NA,NA,2.26,NA,NA,-1.43527251369507,-2.13138667363519,0.106781583936489,-0.954501261657845,27.3
"Acanthurus_polyzona",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.48000001907349,NA,NA,NA,NA,NA,NA,27.4
"Acanthurus_pyroferus",1,0,0,0,1,NA,NA,NA,3.3322045101752,-0.862749964946125,5.56620833063729,NA,2,NA,NA,-1.29660746264741,-1.94688517859733,0.128968629039632,-0.907205397876141,27.6
"Acanthurus_randalli",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"Acanthurus_reversus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.13000011444092,NA,NA,NA,NA,NA,NA,28
"Acanthurus_sohal",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27
"Acanthurus_tennentii",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,27.7
"Acanthurus_thompsoni",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.64,NA,NA,-1.42392034805046,-2.32481015756334,0.11977025316191,-0.996128391840624,27.6
"Acanthurus_tractus",1,0,0,0,1,NA,NA,NA,2.9041650800285,0.160416721405905,5.12543248395578,NA,2,NA,NA,NA,NA,NA,NA,26.6
"Acanthurus_triostegus",1,0,0,0,1,NA,0.405465108108164,NA,NA,-0.076161360965564,5.58816286585341,NA,2.78,2.99573227355399,NA,-1.44430684823026,-2.01177234375709,0.0901734726960269,-0.843427973298535,27.6
"Acanthurus_tristis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.23000001907349,NA,NA,NA,NA,NA,NA,28.7
"Acanthurus_xanthopterus",1,0,0,0,1,NA,1.09861228866811,NA,3.52636052461616,-1.24827306322252,8.28640513770695,NA,2.87,NA,NA,-1.3576728707665,-1.78955470299552,0.186138655562309,-0.996676216950845,27.7
"Acarobythites_larsonae",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.07999992370605,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_audax",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,-1.06581153398317,-1.11664840088587,-0.336163951203703,-0.702098220555232,28
"Acentrogobius_cenderawasih",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_cyanomos",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,NA,NA,NA,NA,NA,NA,28.6
"Acentrogobius_ennorensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_gracilis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.44000005722046,NA,NA,NA,NA,NA,NA,28.6
"Acentrogobius_limarius",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.16000008583069,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_masoni",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_moloanus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,28.6
"Acentrogobius_multifasciatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,28.7
"Acentrogobius_pflaumii",0,1,0,1,1,NA,0,1.87180217690159,1.35239280944421,0.618461349170038,8.11426991860589,0.0741051150067832,3.07,2.10046890887191,NA,NA,NA,NA,NA,NA
"Acentrogobius_signatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,27
"Acentrogobius_suluensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.16000008583069,NA,NA,NA,NA,NA,NA,28.8
"Acentrogobius_vanderloosi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_viganensis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Acentrogobius_violarisi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,NA
"Acentronura_breviperula",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,28.2
"Acentronura_gracilissima",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA
"Acentronura_tentaculata",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.1800000667572,NA,NA,NA,NA,NA,NA,28.5
"Acentrophryne_dolichonema",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.77999997138977,NA,NA,NA,NA,NA,NA,NA
"Acentrophryne_longidens",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,9.6
"Achiropsetta_tricholepis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,6.4
"Achirus_declivis",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,-0.742976019702672,-1.26547503774333,0.466593285026289,-1.30869937812877,27.3
"Achirus_klunzingeri",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.34999990463257,NA,NA,NA,NA,NA,NA,27.4
"Achirus_lineatus",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.52,NA,NA,-0.699321247952723,-1.86063944422674,0.584601224063859,-1.44634210407689,27.2
"Achirus_mucuri",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Achirus_scutum",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.27,NA,NA,NA,NA,NA,NA,26.2
"Achirus_zebrinus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,NA
"Achoerodus_gouldii",1,0,0,0,1,NA,2.83321334405622,4.17899203628239,4.0943445622221,-2.20727491318972,8.95339884918202,-2.7646205525906,3.78,4.42124734782716,12.4548215634797,NA,NA,NA,NA,18.2
"Achoerodus_viridis",1,0,0,0,1,NA,2.07944154167984,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,18.3
"Acreichthys_hajam",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.91000008583069,NA,NA,NA,NA,NA,NA,28.6
"Acreichthys_radiatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.92000007629395,NA,NA,NA,NA,NA,NA,28.6
"Acreichthys_tomentosus",1,0,0,0,1,NA,NA,NA,NA,-0.150822889734584,3.71103250327773,NA,2.97,2.46725171454928,NA,-1.1082249764707,-2.10353036682063,0.207130188004968,-1.02423506958235,28.6
"Acromycter_alcocki",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,NA,NA,NA,NA,2.9
"Acromycter_atlanticus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,9.4
"Acromycter_longipectoralis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Acromycter_nezumi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.8199999332428,NA,NA,NA,NA,NA,NA,21.3
"Acromycter_perturbator",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,NA
"Acropoma_arafurensis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Acropoma_argentistigma",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,NA
"Acropoma_boholensis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,NA
"Acropoma_hanedai",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,18.1
"Acropoma_japonicum",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.26,NA,NA,NA,NA,NA,NA,15.7
"Acropoma_lecorneti",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,16.4
"Acropoma_leobergi",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.4300000667572,NA,NA,NA,NA,NA,NA,NA
"Acropoma_profundum",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.1800000667572,NA,NA,NA,NA,NA,NA,NA
"Acyrtops_amplicirrus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.01999998092651,NA,NA,NA,NA,NA,NA,NA
"Acyrtops_beryllinus",1,0,0,0,1,NA,0,NA,NA,0.883767540168595,-2.35419422672728,NA,3.33,0.916290731874155,3.68887945411394,NA,NA,NA,NA,27.5
"Acyrtus_artius",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.10999989509583,NA,NA,NA,NA,NA,NA,NA
"Acyrtus_lanthanum",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.0699999332428,NA,NA,NA,NA,NA,NA,NA
"Acyrtus_pauciradiatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Acyrtus_rubiginosus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.26,NA,NA,NA,NA,NA,NA,27.5
"Adelosebastes_latens",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,4.4
"Adelotremus_deloachi",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,NA
"Adelotremus_leptus",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.20000004768372,NA,NA,NA,NA,NA,NA,NA
"Adventor_elongatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,27.6
"Aeoliscus_punctulatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,27.3
"Aeoliscus_strigatus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.46,NA,NA,-2.27914785419598,-2.65195810983072,-0.206844975085376,-1.5231263316276,28.6
"Aesopia_cornuta",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,-1.77180446416761,-1.92333461087681,0.18089355367884,-1.36309776096469,28
"Aetapcus_maculatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,17.1
"Aethaloperca_rogaa",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,-1.03663902654766,-0.614487371583425,0.0559307244348475,-0.877981621171144,27.9
"Aetheliparis_taurocanis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.14000010490417,NA,NA,NA,NA,NA,NA,NA
"Aethotaxis_mitopteryx",0,0,1,0,1,NA,NA,NA,3.55534806148941,-3.2188758248682,6.72503364216684,NA,3.4,3.71113006304876,NA,NA,NA,NA,NA,0.9
"Agonomalus_jordani",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,11.6
"Agonomalus_mozinoi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.1800000667572,NA,3.2188758248682,NA,NA,NA,NA,10.7
"Agonomalus_proboscidalis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,7.8
"Agonopsis_asperoculis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,14.1
"Agonopsis_chiloensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,-1.87474455119819,-1.09158155603669,-0.776148885795646,-0.492953345665088,7.1
"Agonopsis_sterletus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,16.9
"Agonopsis_vulsa",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,-2.32592130285541,-1.50502496317688,-0.73011057891162,-0.526406062579491,9.1
"Agonus_cataphractus",0,1,0,0,1,NA,0.916290731874155,NA,1.09861228866811,-0.744440474947496,3.13549421592915,0.336472236621213,3.43,2.70805020110221,7.83729123760631,-2.63699496167039,-1.35884552361385,-0.727581659180457,-0.368395895369522,9.2
"Agrostichthys_parkeri",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.42000007629395,NA,NA,NA,NA,NA,NA,9.5
"Ahlia_egmontis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,4.13000011444092,NA,NA,-2.97364118477182,-1.09375684072056,-1.01292528013898,-1.34534073959009,26.4
"Ahliesaurus_berryi",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,-1.7334897103645,-0.21175554351366,-0.823430433469193,-0.8711322780531,9.1
"Ahliesaurus_brevis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,5.6
"Aiakas_kreffti",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,4.5
"Aiakas_zinorum",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.24000000953674,NA,NA,NA,NA,NA,NA,NA
"Aidablennius_sphynx",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.82,NA,NA,-1.32793463252034,-1.92623985376827,-0.558644235282522,-0.558095945788703,18.8
"Aioliops_brachypterus",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.03999996185303,NA,NA,NA,NA,NA,NA,NA
"Aioliops_megastigma",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,28.9
"Aioliops_novaeguineae",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,28.8
"Akko_dionaea",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"Akko_rossi",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,NA
"Alabes_bathys",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.1800000667572,NA,NA,NA,NA,NA,NA,11.9
"Alabes_brevis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.02999997138977,NA,NA,NA,NA,NA,NA,NA
"Alabes_dorsalis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.38000011444092,NA,NA,NA,NA,NA,NA,17.4
"Alabes_elongata",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,18
"Alabes_gibbosa",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.35999989509583,NA,NA,NA,NA,NA,NA,18.3
"Alabes_hoesei",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.17000007629395,NA,NA,NA,NA,NA,NA,17.6
"Alabes_obtusirostris",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,16.8
"Alabes_occidentalis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,18
"Alabes_parvula",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,17.6
"Alabes_scotti",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,18.2
"Alabes_springeri",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.13000011444092,NA,NA,NA,NA,NA,NA,NA
"Albatrossia_pectoralis",0,1,0,0,1,NA,2.16332302566054,NA,4.06044301054642,-2.00991547903123,8.75487030448357,NA,4.3,4.81907112902109,11.9133780312548,NA,NA,NA,NA,2.6
"Albula_argentea",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,27.6
"Albula_esuncula",1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Albula_gilberti",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.23000001907349,NA,NA,NA,NA,NA,NA,NA
"Albula_goreensis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Albula_koreana",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,NA
"Albula_oligolepis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.25999999046326,NA,NA,NA,NA,NA,NA,28.2
"Albula_pacifica",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Albula_virgata",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Albula_vulpes",1,0,0,1,1,NA,1.19996474845824,NA,2.94443897916644,-1.28176962319842,9.0016369345041,-1.50936635870988,3.73,NA,13.8643007221337,-1.51952716187653,-0.96089779015095,-0.387388698344278,-0.736325766983556,27
"Alcichthys_elongatus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.59,NA,NA,NA,NA,NA,NA,12.9
"Alcockia_rostrata",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,1.7
"Aldrovandia_affinis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,-3.77976208174516,-1.23776440955485,-0.95637012848632,-1.08341630938347,4
"Aldrovandia_gracilis",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.32,NA,NA,NA,NA,NA,NA,5.4
"Aldrovandia_mediorostris",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,5
"Aldrovandia_oleosa",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.061,NA,NA,NA,NA,NA,NA,4.3
"Aldrovandia_phalacra",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.17,NA,NA,-3.24970140310802,-0.632709330492994,-1.01107608136628,-1.14772272406283,5.3
"Aldrovandia_rostrata",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,2.7
"Alectis_alexandrina",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,24.4
"Alectis_ciliaris",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,24.8
"Alectis_indica",1,0,0,1,1,NA,NA,NA,NA,-1.77195684193188,9.44738682845938,NA,4.09,NA,NA,-2.26018459066937,-1.23699246826899,0.319733597652315,-1.30579246771737,27.4
"Alectrias_alectrolophus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.13,NA,NA,-1.64261169873424,-1.05048972692942,-0.576439135654797,-1.0079297731235,6
"Alectrias_benjamini",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.13000011444092,NA,NA,-1.82267054566341,-1.46829601831537,-0.394208535843134,-0.994321585481398,15.2
"Alectrias_cirratus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Alectrias_gallinus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Alectrias_markevichi",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,NA
"Alectrias_mutsuensis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.11999988555908,NA,NA,NA,NA,NA,NA,NA
"Alectridium_aurantiacum",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2.63000011444092,NA,NA,NA,NA,NA,NA,5.8
"Alepes_apercna",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,27.7
"Alepes_djedaba",1,0,0,0,1,NA,NA,2.9391619220656,NA,-0.0998203352822109,5.39362754635236,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,28
"Alepes_kleinii",1,0,0,0,1,NA,NA,NA,NA,-0.186329578191493,4.24276456734037,NA,3.54,2.83907846350861,NA,NA,NA,NA,NA,27.9
"Alepes_melanoptera",0,0,1,1,1,NA,NA,NA,NA,-0.162518929497775,5.34233425196481,NA,3.35,NA,NA,NA,NA,NA,NA,28.5
"Alepes_vari",0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA,NA,28.5
"Alepisaurus_brevirostris",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,3.81,NA,NA,-2.09071227717358,-0.217058658016407,-0.824344260083954,-1.10677467947089,4.8
"Alepisaurus_ferox",0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,4.03,NA,NA,-1.85110707627996,-0.0972951128879529,-0.555378821823562,-1.23816494338927,8.9
"Alepocephalus_agassizii",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,-1.45413733434587,-0.463512229547964,-0.407072123701758,-0.785115748908903,4
"Alepocephalus_andersoni",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Alepocephalus_antipodianus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.73000001907349,NA,NA,NA,NA,NA,NA,4.3
"Alepocephalus_asperifrons",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,2.6
"Alepocephalus_australis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,3.7
"Alepocephalus_bairdii",0,1,0,0,1,NA,NA,NA,3.63758615972639,-2.55207261964786,8.69738365404124,-2.20246830165927,3.69,NA,8.23044401701306,-1.4626923904176,-0.456596909863741,-0.578434602154153,-0.833835480721184,6.9
"Alepocephalus_bicolor",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.55999994277954,NA,NA,-1.45517634103829,-0.716939680329317,-0.501516444510958,-0.910064155861753,7.2
"Alepocephalus_blanfordii",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Alepocephalus_dentifer",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Alepocephalus_fundulus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.47000002861023,NA,NA,NA,NA,NA,NA,1.8
"Alepocephalus_longiceps",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,9.1
"Alepocephalus_longirostris",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,3.6
"Alepocephalus_melas",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Alepocephalus_owstoni",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,-1.41768681241977,-0.718696047467177,-0.421469892498729,-0.807436553852534,2.2
"Alepocephalus_planifrons",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,2.6
"Alepocephalus_productus",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,4
"Alepocephalus_rostratus",0,1,0,0,1,NA,NA,3.24454357161678,3.13549421592915,-1.22736085156518,5.93376372442625,-1.70040254780819,3.67,3.67090640212369,NA,NA,NA,NA,NA,8.5
"Alepocephalus_tenebrosus",0,1,0,0,1,NA,NA,NA,NA,-1.20397280432594,7.57945205069925,-0.916290731874155,3.5,4.15888308335967,NA,-1.36541290472791,-0.609366680665268,-0.418463735779868,-0.855510431335325,2.3
"Alepocephalus_triangularis",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,4.3
"Alepocephalus_umbriceps",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.72000002861023,NA,NA,NA,NA,NA,NA,4.4
"Alertichthys_blacki",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.78999996185303,NA,NA,NA,NA,NA,NA,7.6
"Alionematichthys_ceylonensis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,NA
"Alionematichthys_crassiceps",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,28.4
"Alionematichthys_minyomma",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,27.9
"Alionematichthys_phuketensis",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.19000005722046,NA,NA,NA,NA,NA,NA,NA
"Alionematichthys_piger",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,3.32999992370605,NA,NA,NA,NA,NA,NA,28.4
