"","habitatbenthopelagic","habitatdemersal","habitatpelagic","waterbrack","watersaltwater","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Dorosoma smithi",0,0,1,0,0,22.2012587777044,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA
"Eleginus gracilis",0,1,0,1,1,18.5134095993469,0.78845736036427,NA,2.59026716544583,-1.48249016374159,6.74866934536102,-1.1466687220838,4.1,3.85283258193018,12.0941163513968,-1.86231362768635,-1.07352575865746,-0.442850623638179,-0.71887308601659,0.9
"Eleginus nawaga",0,1,0,1,1,18.5134095993469,1.25276296849537,NA,NA,NA,NA,NA,4.24,NA,10.6213273456864,-1.72809639420726,-0.842134061670717,-0.447339388120103,-0.858801552614045,0.1
"Glossogobius ankaranensis",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.30999994277954,NA,NA,NA,NA,NA,NA,NA
"Glossogobius bellendenensis",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.26999998092651,NA,NA,NA,NA,NA,NA,NA
"Glossogobius callidus",1,0,0,1,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Glossogobius giuris",1,0,0,1,1,8.40174382731326,NA,NA,NA,-0.298855373049906,5.21152901014201,0.336472236621213,3.66,3.17708113521115,10.1200494924848,-1.22452819651386,-0.724726172393817,-0.573158865759172,-0.510320344458214,28.5
"Gasterosteus aculeatus",1,0,0,1,1,23.6642239812562,0.510825623765991,NA,1.38629436111989,0.600483495696526,1.50247121867366,-0.105360515657826,3.31,1.91355560563416,5.98141421125448,-1.97373916356146,-1.42822650798286,-0.19526255634852,-0.884480221401279,8
"Gasterosteus crenobiontus",1,0,0,0,0,23.6642239812562,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Gasterosteus islandicus",1,0,0,0,0,23.6642239812562,NA,NA,NA,NA,NA,NA,3.22000002861023,NA,NA,NA,NA,NA,NA,NA
"Gasterosteus nipponicus",1,0,0,1,1,23.6642239812562,NA,NA,NA,NA,NA,NA,3.28999996185303,NA,NA,NA,NA,NA,NA,NA
"Gilchristella aestuaria",0,0,1,1,1,22.869064700149,-0.693147180559945,NA,NA,NA,NA,NA,3.09999990463257,NA,7.60090245954208,-1.2052236778536,-0.716748378785925,-0.353338015789864,-1.01299090235855,NA
"Glossogobius kokius",1,0,0,1,1,8.40174382731326,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Glossogobius macrocephalus",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Glossogobius mahalonensis",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Glossogobius multipapillus",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.33999991416931,NA,NA,NA,NA,NA,NA,NA
"Glossogobius muscorum",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.27999997138977,NA,NA,NA,NA,NA,NA,NA
"Glossogobius robertsi",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,NA
"Glossogobius sentaniensis",1,0,0,0,0,8.40174382731326,NA,NA,NA,NA,NA,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA
"Lutjanus argentimaculatus",1,0,0,1,1,17.3531497563654,1.50407739677627,NA,2.89037175789616,-1.66865727209407,9.55149448506075,-1.38629436111989,3.58,NA,14.5692823603407,-1.15267335658964,-0.781473599952685,-0.039636998161079,-0.8894041653253,28
"Lutjanus bohar",1,0,0,1,1,17.3531497563654,2.23964532978276,NA,3.67207233579756,-1.91981187298821,9.02186688762079,-1.63634672899132,4.27,4.43855464151575,NA,-1.24121238181706,-0.679169150436293,-0.0437123720129662,-0.88740144168329,28
"Lutjanus ehrenbergii",1,0,0,1,1,17.3531497563654,0.559615787935423,NA,2.484906649788,-0.36640306138789,5.22539712338029,-1.04982212449868,3.83999991416931,NA,NA,NA,NA,NA,NA,28.6
"Lutjanus endecacanthus",1,0,0,1,1,17.3531497563654,NA,NA,NA,NA,NA,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,NA
"Lutjanus fulvus",1,0,0,1,1,17.3531497563654,1.25276296849537,NA,3.52636052461616,-1.60051781505954,NA,-2.09127123743341,3.61,NA,10.4717798759504,-1.16157415054498,-0.892479209018503,-0.0510716184937642,-0.818752950059271,28
"Lutjanus goldiei",1,0,0,1,1,17.3531497563654,NA,NA,NA,NA,NA,NA,4.15000009536743,NA,NA,NA,NA,NA,NA,NA
"Lutjanus goreensis",1,0,0,1,1,17.3531497563654,NA,NA,NA,NA,NA,NA,3.97,NA,NA,NA,NA,NA,NA,26.6
"Lutjanus griseus",1,0,0,1,1,17.3531497563654,0.965080896043587,NA,3.05635689537043,-1.55640136566703,8.12088446082111,-0.948039430188735,4.23,4.18205014264121,NA,-1.13769074591939,-0.793750451483951,-0.14858427318782,-0.794348909938465,24.8
"Lutjanus indicus",1,0,0,1,1,17.3531497563654,NA,NA,NA,NA,NA,NA,3.76999998092651,NA,NA,NA,NA,NA,NA,28.3
"Lutjanus jocu",1,0,0,1,1,17.3531497563654,1.70474809223843,NA,3.49650756146648,-1.99021040795189,9.14839977517563,NA,4.41,4.31214050720972,NA,-1.18972332390576,-0.827007877548769,-0.0221898621243794,-0.866206851110465,25.8
"Oncorhynchus aguabonita",0,1,0,0,0,26.2023742522262,NA,NA,NA,-1.66073120682165,7.44939325876855,NA,3.34,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus apache",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus chrysogaster",1,0,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus clarkii",0,1,0,1,1,26.2023742522262,0.916290731874155,NA,NA,-1.56303153961994,7.28901680598787,NA,3.89,4.17438726989564,7.76912509195654,-1.19725910614786,-0.609329267074119,-0.272073344704839,-0.887591123415995,8.1
"Oncorhynchus formosanus",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus gilae",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus gorbuscha",0,1,0,1,1,26.2023742522262,0.693147180559945,NA,NA,NA,NA,NA,4.49,NA,6.88323487378544,-1.33214280230311,-0.474467060806013,-0.124331023125153,-1.01528967746826,3.3
"Oncorhynchus iwame",0,1,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus kawamurae",1,0,0,0,0,26.2023742522262,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus keta",1,0,0,1,1,26.2023742522262,1.17865499634165,NA,1.73460105538811,-1.00075988850061,10.2286433307705,0,3.74,4.6844433668826,7.91935619066062,-1.39990076894759,-0.537531500768701,-0.132575044526566,-0.964471995344386,3.3
"Oncorhynchus kisutch",0,0,1,1,1,26.2023742522262,1.15267950993839,NA,1.6094379124341,-0.0202027073175195,8.9226582995244,0.336472236621213,4.18,4.38202663467388,8.23645835947953,-1.25215172657347,-0.504620304225267,-0.247418943280631,-0.889400452390588,3.9
"Oncorhynchus masou",1,0,0,1,1,26.2023742522262,1.38629436111989,NA,NA,-0.0921152889078058,4.92418452357382,0.336472236621213,3.6,NA,7.63530388625941,NA,NA,NA,NA,3.3
"Oncorhynchus mykiss",1,0,0,1,1,26.2023742522262,1.20397280432594,NA,2.2512917986065,-0.662254317117575,7.73767858233149,-0.0382212128201979,4.08,4.86259921526885,8.68939707002191,-1.16698789879886,-0.73313970327914,-0.172588350613586,-0.892183394945782,5.4
"Oncorhynchus nerka",0,0,1,1,1,26.2023742522262,0.693147180559945,NA,1.94591014905531,-0.740238788093796,8.52847465176489,-0.328504066972036,3.54,4.23410650459726,7.42833319419081,-1.4581265405636,-0.644385459877629,-0.20472506618735,-0.948200621845001,4.2
"Oncorhynchus rhodurus",0,1,0,1,1,26.2023742522262,NA,NA,NA,NA,NA,NA,3.69000005722046,NA,NA,NA,NA,NA,NA,NA
"Oncorhynchus tshawytscha",1,0,0,1,1,26.2023742522262,1.42911434688157,NA,NA,NA,NA,NA,4.4,NA,9.0442857876461,-1.45061311541447,-0.722568815030898,-0.196041593688259,-0.91282647061665,3.5
"Pomadasys empherus",1,0,0,1,1,29.612908349581,NA,NA,NA,NA,NA,NA,3.3199999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo abanticus",0,0,1,1,1,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo akairos",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,NA,NA,NA
"Salmo caspius",0,0,1,1,1,25.5905483387623,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Salmo cenerinus",1,0,0,0,0,25.5905483387623,0.916290731874155,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo chilo",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.48000001907349,NA,NA,NA,NA,NA,NA,NA
"Salmo ciscaucasicus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.78999996185303,NA,NA,NA,NA,NA,NA,NA
"Salmo coruhensis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.70000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo euphrataeus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo ezenami",1,0,0,0,0,25.5905483387623,0.916290731874155,NA,NA,NA,NA,NA,3.75999999046326,NA,NA,NA,NA,NA,NA,NA
"Salmo farioides",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo fibreni",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo kottelati",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Salmo labecula",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo letnica",1,0,0,0,0,25.5905483387623,1.70474809223843,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA
"Salmo lourosensis",0,0,1,0,0,25.5905483387623,NA,NA,1.6094379124341,-1.3704210119636,NA,NA,3.52999997138977,NA,NA,NA,NA,NA,NA,NA
"Salmo macedonicus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo macrostigma",1,0,0,1,1,25.5905483387623,1.01160091167848,NA,NA,NA,NA,NA,3.48,NA,7.54715000354284,NA,NA,NA,NA,NA
"Salmo montenigrinus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA
"Salmo multipunctatus",0,0,1,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.41000008583069,NA,NA,NA,NA,NA,NA,NA
"Salmo obtusirostris",1,0,0,0,0,25.5905483387623,NA,NA,NA,-1.22929061231023,NA,NA,3.6800000667572,NA,NA,-1.15782305449528,-1.02360129249573,-0.207851789843455,-0.931370068279699,NA
"Salmo okumusi",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.46000003814697,NA,NA,NA,NA,NA,NA,NA
"Salmo opimus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo pallaryi",0,0,1,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.50999999046326,NA,NA,NA,NA,NA,NA,NA
"Salmo pelagonicus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo pellegrini",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.45000004768372,NA,NA,NA,NA,NA,NA,NA
"Salmo platycephalus",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Salmo rizeensis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.49000000953674,NA,NA,NA,NA,NA,NA,NA
"Salmo salar",1,0,0,1,1,25.5905483387623,1.37438158230213,NA,1.70474809223843,-1.00203019082187,9.47072771293371,0.0953101798043249,4.5,4.89933122453758,9.17011195125614,-1.3820180103854,-0.885452186731748,-0.253343293897764,-0.946032928043276,9.3
"Salmo schiefermuelleri",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,NA
"Salmo taleri",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.51999998092651,NA,NA,NA,NA,NA,NA,NA
"Salmo tigridis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.5699999332428,NA,NA,NA,NA,NA,NA,NA
"Salmo trutta",0,0,1,1,1,25.5905483387623,1.02034473141051,NA,1.96611285637283,-1.25127285120163,8.52243448326172,-0.374693449441411,3.36,NA,7.90572839915954,-1.30168320490783,-0.852131619910859,-0.198292008752465,-0.929787423128897,10.1
"Salmo viridis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.58999991416931,NA,NA,NA,NA,NA,NA,NA
"Salmo visovacensis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,NA
"Salmo zrmanjaensis",1,0,0,0,0,25.5905483387623,NA,NA,NA,NA,NA,NA,3.61999988555908,NA,NA,NA,NA,NA,NA,NA
"Salvelinus agassizii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus alpinus",1,0,0,1,1,17.12247435442,1.84732932253078,NA,3.28341434600577,-3.00260584249716,7.54958288586187,-1.55708268210017,4.39,4.12066187053947,8.2515148700951,NA,NA,NA,NA,1.9
"Salvelinus anaktuvukensis",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Salvelinus andriashevi",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Salvelinus boganidae",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.76999998092651,NA,NA,NA,NA,NA,NA,NA
"Salvelinus colii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.71000003814697,NA,NA,NA,NA,NA,NA,NA
"Salvelinus confluentus",1,0,0,1,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.72,NA,NA,-1.20154245216895,-0.583788165762643,-0.315831526781369,-0.875662689090237,NA
"Salvelinus curilus",1,0,0,1,1,17.12247435442,NA,NA,NA,NA,NA,NA,3.88000011444092,NA,NA,NA,NA,NA,NA,NA
"Salvelinus czerskii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus drjagini",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.9300000667572,NA,NA,NA,NA,NA,NA,NA
"Salvelinus elgyticus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,6.35437004079735,NA,NA,NA,NA,NA
"Salvelinus evasus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.71000003814697,NA,NA,NA,NA,NA,NA,NA
"Salvelinus faroensis",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,NA
"Salvelinus fimbriatus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.60999989509583,NA,NA,NA,NA,NA,NA,NA
"Salvelinus fontinalis",1,0,0,1,1,17.12247435442,0.832909122935104,NA,NA,-1.15201306539522,5.64043771181669,0.22314355131421,3.31,3.39785848039664,7.29250734549276,-1.19294015762697,-0.355730198598945,-0.212356315713227,-0.878667303410914,4.5
"Salvelinus gracillimus",1,0,0,0,0,17.12247435442,NA,NA,2.07944154167984,-0.982163476024863,NA,-0.644357016390513,3.74000000953674,NA,NA,NA,NA,NA,NA,NA
"Salvelinus grayi",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Salvelinus inframundus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.63000011444092,NA,NA,NA,NA,NA,NA,NA
"Salvelinus jacuticus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA
"Salvelinus japonicus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus killinensis",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.77999997138977,NA,NA,NA,NA,NA,NA,NA
"Salvelinus krogiusae",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus kronocius",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus kuznetzovi",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus leucomaenis",1,0,0,1,1,17.12247435442,1.09861228866811,NA,NA,-0.492658319810542,NA,NA,4.35,NA,7.72334130673466,NA,NA,NA,NA,5.1
"Salvelinus levanidovi",1,0,0,1,1,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus lonsdalii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Salvelinus mallochi",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.67000007629395,NA,NA,NA,NA,NA,NA,NA
"Salvelinus malma",1,0,0,1,1,17.12247435442,1.38629436111989,NA,NA,-2.40794560865187,8.34612118014036,NA,4.4,4.7361984483945,NA,-1.40113336009794,-0.703926850485863,-0.36645257845528,-0.815638193619688,2.2
"Salvelinus maxillaris",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.6800000667572,NA,NA,NA,NA,NA,NA,NA
"Salvelinus murta",1,0,0,0,0,17.12247435442,1.50407739677627,NA,2.89037175789616,-1.7931203948674,NA,-1.45530151842317,3.8199999332428,NA,NA,NA,NA,NA,NA,NA
"Salvelinus namaycush",1,0,0,0,0,17.12247435442,2.15611319001388,NA,3.62434093297637,-1.53286274820803,8.4293509682416,-1.83258146374831,4.29,4.36405764438631,9.15152411408365,-1.37308017028466,-0.649294555819091,-0.331960356924084,-0.879904669092775,NA
"Salvelinus neiva",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.80999994277954,NA,NA,NA,NA,NA,NA,NA
"Salvelinus neocomensis",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.53999996185303,NA,NA,NA,NA,NA,NA,NA
"Salvelinus obtusus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.57999992370605,NA,NA,NA,NA,NA,NA,NA
"Salvelinus perisii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Salvelinus profundus",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Salvelinus schmidti",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus struanensis",1,0,0,0,0,17.12247435442,NA,NA,2.07944154167984,-0.982163476024863,NA,-0.644357016390513,3.75,NA,NA,NA,NA,NA,NA,NA
"Salvelinus taranetzi",1,0,0,1,1,17.12247435442,NA,NA,NA,NA,NA,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA
"Salvelinus thingvallensis",1,0,0,0,0,17.12247435442,1.09861228866811,NA,2.83321334405622,-1.73590857648805,NA,-1.39812405687347,3.65000009536743,NA,NA,NA,NA,NA,NA,NA
"Salvelinus tolmachoffi",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.71000003814697,NA,NA,NA,NA,NA,NA,NA
"Salvelinus umbla",1,0,0,0,0,17.12247435442,0.916290731874155,NA,NA,NA,NA,NA,3.9300000667572,NA,NA,NA,NA,NA,NA,NA
"Salvelinus willoughbii",1,0,0,0,0,17.12247435442,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA
"Salvelinus youngeri",1,0,0,0,0,17.12247435442,NA,NA,2.19722457733622,-1.09994317390311,NA,-0.762132909215264,3.66000008583069,NA,NA,NA,NA,NA,NA,NA
"Argyrosomus regius",1,0,0,1,1,NA,NA,NA,3.73766961828337,-2.06883795889564,10.9754925514834,-2.30258509299405,4.29,5.09121630301352,NA,NA,NA,NA,NA,15.3
"Auxis rochei",0,0,1,1,1,NA,0.693147180559945,NA,1.6094379124341,-0.740963273835958,7.76316879955849,-0.174353387144778,4.4,NA,11.4814347978789,NA,NA,NA,NA,26
"Belone belone",0,0,1,1,1,NA,0.693147180559945,NA,NA,-1.23615170269017,5.49793481663287,NA,4.16,4.1174098351531,9.86534945314503,-1.94620275581158,0.762175039715077,-0.854550133712213,-1.1725793844718,11.3
"Boops boops",0,1,0,0,1,NA,0.721318055870957,2.64546532591059,2.07944154167984,-1.42292642771168,5.78314821221153,-0.880682304406787,2.79,3.40885548340398,11.8829637207919,-1.5098444420732,-1.29394004902697,-0.270567531899491,-0.800117129849534,17.8
"Caranx crysos",1,0,0,1,1,NA,NA,3.57515068878559,NA,-0.861565832184909,8.22076123009241,0.131028262406404,4.13,NA,13.5842088189486,-2.28804768059595,-0.949461034952009,-0.134257710873344,-0.868194723323509,24.9
"Chelidonichthys lucerna",0,1,0,0,1,NA,0.940007254766181,2.99189157416805,2.70805020110221,-1.11201976858046,7.18572294749396,-1.23787435600162,3.98,NA,NA,-1.88389763833355,-0.884800153590641,-0.557935537835283,-0.509813678162475,9.8
"Chelon saliens",0,1,0,1,1,12.7398497103288,1.02961941718116,3.06805293513362,NA,-1.38444990932124,6.73897701149695,-1.07880966137193,2.94,3.72025698980619,13.8867715885658,NA,NA,NA,NA,18.4
"Coris julis",1,0,0,0,1,NA,0,NA,1.79175946922805,-1.92643437255466,5.27330846811124,0.457424847038875,3.44,NA,7.76726399675731,-0.977407413429862,-1.30097417678304,-0.182898507392196,-0.907742862842719,19
"Coryphaena hippurus",0,0,1,1,1,18.6816483393707,-0.641187414467624,NA,1.33500106673234,0.423591494696231,10.4035511821991,0.000666444543160447,4.37,4.72694524291401,12.7678175937657,-1.68710338091239,-0.863384665046473,-0.25119008949313,-1.02342026862735,27.4
"Crystallogobius linearis",0,1,0,0,1,NA,0,NA,NA,-0.0304592074847086,0.0992297609275015,NA,3.4,1.68639895357023,6.02425436993097,NA,NA,NA,NA,9.8
"Dentex dentex",1,0,0,0,1,NA,0.854415338301539,3.74478708605223,3.46573590279973,-2.30857801473045,9.13236656275555,-1.97407302605401,4.53,4.47449186234598,NA,-1.25924053787713,-0.925130474116829,-0.0393117032473423,-0.88979614704996,18.1
"Dentex gibbosus",1,0,0,0,1,NA,NA,3.60141342833266,2.77258872223978,-1.88519141402061,9.63922899502793,NA,4.14,4.62823545891909,NA,-1.28823733983018,-1.00245381306626,-0.0318368861813836,-0.888178409020738,15.5
"Dentex maroccanus",0,1,0,0,1,NA,NA,2.76000994003292,1.6094379124341,-1.51412773262978,6.45783391636123,-0.59783700075562,3.85,3.46394859222563,NA,-1.30823393478739,-1.08168338688154,-0.0511605666971519,-0.845262297879381,13.5
"Diplodus annularis",1,0,0,1,1,NA,0.619039208406224,2.4466854369678,2.484906649788,-1.33958428090379,5.00034370117667,-0.703197516413447,3.64,3.05437846898672,11.4974361220741,-1.40869235020504,-1.29903260719425,0.0942474428275685,-0.979168023215209,18.3
"Diplodus cervinus",1,0,0,0,1,NA,1.50407739677627,3.36210999295411,2.95491027903374,-1.95474909772252,8.26841277096673,-1.53711725085447,2.99,NA,NA,NA,NA,NA,NA,14.9
"Diplodus puntazzo",1,0,0,1,1,NA,NA,NA,NA,-0.997500787299698,6.57813062605478,-0.691149177897272,3.22,3.5307625860168,13.0918103510858,-1.33580063028134,-1.38483587156434,0.0860885598922808,-1.0357783718306,19.1
"Diplodus sargus",0,1,0,1,1,NA,1.18085038481369,2.99573227355399,2.42036812865043,-1.73809232797912,7.41045438940325,-0.147282652149439,3.38,3.83878004366043,12.2100273155046,NA,NA,NA,NA,18.8
"Diplodus vulgaris",1,0,0,0,1,NA,0.287682072451781,2.84362949534403,2.15838474401996,-1.34265226262301,6.59821614633135,-0.593802725157272,3.52,3.52941651209083,11.2003220871132,-1.44626915018811,-1.29074474306588,0.0774667319236193,-0.934986275126916,18.8
"Engraulis encrasicolus",0,0,1,1,1,31.6204160876423,0.0800427076735364,2.42480272571829,1.70474809223843,-0.480187114896419,3.70337076802402,0.146982190348646,3.12,2.91993940230068,9.50721753966745,-1.24980172923258,-0.423946855720789,-0.465601416633405,-0.92054722559946,10.8
"Epinephelus aeneus",0,1,0,1,1,NA,1.79175946922805,NA,2.83321334405622,-1.84649929760016,11.1985194254292,-1.37227311975764,4.02,4.6815523559069,15.1696099276472,-1.21953266210896,-0.664805947951419,-0.296274935781601,-0.588988460854312,17.1
"Epinephelus marginatus",1,0,0,0,1,NA,1.99061033839589,NA,3.87120101090789,-2.6185294751638,10.5873661061487,-2.54253576262464,4.43,NA,15.2080676422303,-1.16240239845805,-0.645796635756577,-0.129919918629584,-0.812980410477333,19
"Etrumeus sadina",0,0,1,0,1,NA,0.762362259963565,NA,NA,0.13903704201721,5.35289880032524,-0.430782916092454,3.56,3.44041809481544,9.32509660927437,-1.48743204452808,-0.737408124357842,-0.442835815073245,-0.85255191421834,20.3
"Eutrigla gurnardus",0,1,0,1,1,NA,1.15267950993839,3.29583686600433,NA,-0.797027311047337,5.91710509590016,-1.23787435600162,3.87,NA,12.4292161968444,-2.13119562324764,-0.885462186308189,-0.51642278411166,-0.685063594402555,10.1
"Gobius niger",0,1,0,1,1,NA,0.980829253011726,2.05412373369555,1.46633706879343,-0.876040329252858,3.76359097623758,NA,3.31,2.7684133508293,8.1605182474775,NA,NA,NA,NA,10.8
